id,scrip,date,instrument_token,tradingsymbol,strike,option_type,expiry,open,high,low,close,volume,oi,spot_close
67725,NIFTY50,2026-08-03,15801858,NIFTY26AUG24400PE,24400,PE,2026-08-25,180,180,146,156.9,1926145,1618890,24774.3
67726,NIFTY50,2026-08-03,15802114,NIFTY26AUG24450CE,24450,CE,2026-08-25,300.05,392,300.05,358.35,206960,88920,24774.3
67727,NIFTY50,2026-08-03,15803650,NIFTY26AUG24450PE,24450,PE,2026-08-25,188.4,192.1,160.5,172.3,374465,104455,24774.3
67728,NIFTY50,2026-08-03,15803906,NIFTY26AUG24500CE,24500,CE,2026-08-25,310,361.95,294.55,329.05,5105295,4692870,24774.3
67729,NIFTY50,2026-08-03,15813378,NIFTY26AUG24500PE,24500,PE,2026-08-25,208.7,219.4,177.35,190.85,6011655,4344860,24774.3
67730,NIFTY50,2026-08-03,15813634,NIFTY26AUG24550CE,24550,CE,2026-08-25,233.65,327.3,233.65,297.15,464685,176345,24774.3
67731,NIFTY50,2026-08-03,15814146,NIFTY26AUG24550PE,24550,PE,2026-08-25,229,238.15,194.85,209,456105,116090,24774.3
67732,NIFTY50,2026-08-03,15814402,NIFTY26AUG24600CE,24600,CE,2026-08-25,240,299.3,240,268,3955900,1538160,24774.3
67733,NIFTY50,2026-08-03,15814658,NIFTY26AUG24600PE,24600,PE,2026-08-25,274.75,274.75,214,231.05,4103710,1393470,24774.3
67734,NIFTY50,2026-08-03,15815170,NIFTY26AUG24650CE,24650,CE,2026-08-25,210,268.55,210,240.6,403390,113165,24774.3
67735,NIFTY50,2026-08-03,15817218,NIFTY26AUG24650PE,24650,PE,2026-08-25,285.9,285.9,235,251.7,281775,156975,24774.3
67736,NIFTY50,2026-08-03,15819010,NIFTY26AUG24700CE,24700,CE,2026-08-25,202.95,243.2,190.1,213.55,2420600,1276275,24774.3
67737,NIFTY50,2026-08-03,15819778,NIFTY26AUG24700PE,24700,PE,2026-08-25,300,308.2,257.1,278.85,1236040,650845,24774.3
67738,NIFTY50,2026-08-03,15820034,NIFTY26AUG24750CE,24750,CE,2026-08-25,155.1,217.4,155.1,194.65,312000,179855,24774.3
67739,NIFTY50,2026-08-03,15820290,NIFTY26AUG24750PE,24750,PE,2026-08-25,324.2,324.2,282.55,298.5,67210,31460,24774.3
67740,NIFTY50,2026-08-03,15832322,NIFTY26AUG24800CE,24800,CE,2026-08-25,145.25,192.7,145.25,168.8,1914705,2213965,24774.3
67741,NIFTY50,2026-08-03,15832578,NIFTY26AUG24800PE,24800,PE,2026-08-25,420,420,306.9,328.6,562575,320645,24774.3
67742,NIFTY50,2026-08-03,15834882,NIFTY26AUG24850CE,24850,CE,2026-08-25,150,170.55,130.1,148.45,200915,135135,24774.3
67743,NIFTY50,2026-08-03,15835138,NIFTY26AUG24850PE,24850,PE,2026-08-25,418,418,337.25,354.65,20345,10400,24774.3
67744,NIFTY50,2026-08-03,15835394,NIFTY26AUG24900CE,24900,CE,2026-08-25,109.5,151,109.5,129.7,1535560,834535,24774.3
67745,NIFTY50,2026-08-03,15835906,NIFTY26AUG24900PE,24900,PE,2026-08-25,430.15,432.5,365,389.65,230685,148395,24774.3
67746,NIFTY50,2026-08-03,15837442,NIFTY26AUG24950CE,24950,CE,2026-08-25,108.25,132.8,104.55,112.65,246610,101335,24774.3
67747,NIFTY50,2026-08-03,15837698,NIFTY26AUG24950PE,24950,PE,2026-08-25,450.05,450.05,398,422.15,10530,5980,24774.3
67748,NIFTY50,2026-08-03,15845634,NIFTY26AUG25000CE,25000,CE,2026-08-25,98,117.35,84.2,99.95,8166405,5400525,24774.3
67749,NIFTY50,2026-08-03,15845890,NIFTY26AUG25000PE,25000,PE,2026-08-25,499.95,499.95,431.25,455.3,1091285,2017145,24774.3
67750,NIFTY50,2026-08-03,15848706,NIFTY26AUG25050CE,25050,CE,2026-08-25,77.6,101,71.3,85.3,215865,124800,24774.3
67751,NIFTY50,2026-08-03,15848962,NIFTY26AUG25050PE,25050,PE,2026-08-25,508.8,513,481.95,498.1,1170,780,24774.3
67752,NIFTY50,2026-08-03,15849730,NIFTY26AUG25100CE,25100,CE,2026-08-25,61.4,87.9,61.4,73.35,1360840,826670,24774.3
67753,NIFTY50,2026-08-03,15849986,NIFTY26AUG25100PE,25100,PE,2026-08-25,550,556,503.05,531.95,36205,58695,24774.3
67754,NIFTY50,2026-08-03,15851778,NIFTY26AUG25150CE,25150,CE,2026-08-25,56.4,75.45,56,63.3,228345,122265,24774.3
67755,NIFTY50,2026-08-03,15852034,NIFTY26AUG25150PE,25150,PE,2026-08-25,555.3,576.35,544,575.3,2145,910,24774.3
67756,NIFTY50,2026-08-03,15853826,NIFTY26AUG25200CE,25200,CE,2026-08-25,47.05,65.6,43.7,54,2230020,1540695,24774.3
67757,NIFTY50,2026-08-03,15854082,NIFTY26AUG25200PE,25200,PE,2026-08-25,666.6,666.8,578.95,618.5,45110,72020,24774.3
67758,NIFTY50,2026-08-03,15854338,NIFTY26AUG25250CE,25250,CE,2026-08-25,89.25,89.25,49.05,53.15,1495,1365,24774.3
67759,NIFTY50,2026-08-03,15855106,NIFTY26AUG25250PE,25250,PE,2026-08-25,624.3,677.25,548.05,609.9,2340,2015,24774.3
67760,NIFTY50,2026-08-03,15857410,NIFTY26AUG25300CE,25300,CE,2026-08-25,35,47.7,33.35,39,1476150,831220,24774.3
67761,NIFTY50,2026-08-03,15857666,NIFTY26AUG25300PE,25300,PE,2026-08-25,724.95,724.95,660,687,8320,32435,24774.3
67762,NIFTY50,2026-08-03,15859970,NIFTY26AUG25350CE,25350,CE,2026-08-25,417.6,417.6,417.6,417.6,0,0,24774.3
67763,NIFTY50,2026-08-03,15860226,NIFTY26AUG25350PE,25350,PE,2026-08-25,1244.4,1244.4,1244.4,1244.4,0,1040,24774.3
67764,NIFTY50,2026-08-03,15860482,NIFTY26AUG25400CE,25400,CE,2026-08-25,23.95,34.7,18.8,28.1,1097590,449475,24774.3
67765,NIFTY50,2026-08-03,15860738,NIFTY26AUG25400PE,25400,PE,2026-08-25,813.45,813.85,748.15,774,6110,17160,24774.3
67766,NIFTY50,2026-08-03,15865090,NIFTY26AUG25450CE,25450,CE,2026-08-25,24.2,30.05,21.95,24.35,111280,71240,24774.3
67767,NIFTY50,2026-08-03,15865346,NIFTY26AUG25450PE,25450,PE,2026-08-25,815,823.95,815,823.95,195,260,24774.3
67768,NIFTY50,2026-08-03,15865602,NIFTY26AUG25500CE,25500,CE,2026-08-25,19.95,25.15,16.65,20.25,2815930,2989870,24774.3
67769,NIFTY50,2026-08-03,15865858,NIFTY26AUG25500PE,25500,PE,2026-08-25,947.65,947.65,840.45,878.1,254085,1419340,24774.3
67770,NIFTY50,2026-08-03,15866114,NIFTY26AUG25550CE,25550,CE,2026-08-25,362.9,362.9,362.9,362.9,0,0,24774.3
67771,NIFTY50,2026-08-03,15866370,NIFTY26AUG25550PE,25550,PE,2026-08-25,1228,1228,1228,1228,0,5395,24774.3
67772,NIFTY50,2026-08-03,15866626,NIFTY26AUG25600CE,25600,CE,2026-08-25,14.75,19.3,12,15.25,939445,561795,24774.3
67773,NIFTY50,2026-08-03,15866882,NIFTY26AUG25600PE,25600,PE,2026-08-25,990,1000.1,936,964.3,12025,15925,24774.3
67774,NIFTY50,2026-08-03,15867138,NIFTY26AUG25650CE,25650,CE,2026-08-25,12,16.85,12,12.85,149435,92560,24774.3
67775,NIFTY50,2026-08-03,15867394,NIFTY26AUG25650PE,25650,PE,2026-08-25,1625,1625,1625,1625,0,195,24774.3
67776,NIFTY50,2026-08-03,15867650,NIFTY26AUG25700CE,25700,CE,2026-08-25,9.05,14.7,9,11.45,644930,382070,24774.3
67777,NIFTY50,2026-08-03,15867906,NIFTY26AUG25700PE,25700,PE,2026-08-25,1060,1085,1047.5,1065.5,2340,28600,24774.3
67778,NIFTY50,2026-08-03,15870466,NIFTY26AUG25750CE,25750,CE,2026-08-25,34.6,34.6,9.2,10.2,32955,15535,24774.3
67779,NIFTY50,2026-08-03,15870722,NIFTY26AUG25750PE,25750,PE,2026-08-25,1105,1105,1105,1105,195,195,24774.3
67780,NIFTY50,2026-08-04,10489090,NIFTY2681123600CE,23600,CE,2026-08-11,1033.35,1046.1,875.55,910.85,21970,30680,24614.9
67781,NIFTY50,2026-08-04,10489346,NIFTY2681123600PE,23600,PE,2026-08-11,8.5,8.5,5.05,6.35,5563870,1952535,24614.9
67782,NIFTY50,2026-08-04,10489602,NIFTY2681123650CE,23650,CE,2026-08-11,981,986.6,836.85,864.95,2015,5395,24614.9
67783,NIFTY50,2026-08-04,10489858,NIFTY2681123650PE,23650,PE,2026-08-11,9.2,9.2,5.3,7,1784510,334295,24614.9
67784,NIFTY50,2026-08-04,10490114,NIFTY2681123700CE,23700,CE,2026-08-11,933,943.5,768.95,816.55,38090,41340,24614.9
67785,NIFTY50,2026-08-04,10490370,NIFTY2681123700PE,23700,PE,2026-08-11,10.15,10.15,5.6,7.85,6973785,1420445,24614.9
67786,NIFTY50,2026-08-04,10490626,NIFTY2681123750CE,23750,CE,2026-08-11,839.25,900,722,761.4,4030,10400,24614.9
67787,NIFTY50,2026-08-04,10491394,NIFTY2681123750PE,23750,PE,2026-08-11,11.3,11.3,6.1,8.65,2836275,683670,24614.9
67788,NIFTY50,2026-08-04,10491650,NIFTY2681123800CE,23800,CE,2026-08-11,825,850,673.65,712.7,76050,115570,24614.9
67789,NIFTY50,2026-08-04,10491906,NIFTY2681123800PE,23800,PE,2026-08-11,12.1,13.3,6.75,9.65,10698610,3022955,24614.9
67790,NIFTY50,2026-08-04,10492162,NIFTY2681123850CE,23850,CE,2026-08-11,770,799,639.95,667.8,11375,20150,24614.9
67791,NIFTY50,2026-08-04,10492418,NIFTY2681123850PE,23850,PE,2026-08-11,12.35,15.9,7.8,11.55,3022565,878345,24614.9
67792,NIFTY50,2026-08-04,10492674,NIFTY2681123900CE,23900,CE,2026-08-11,721.6,750,575,621.8,49335,220870,24614.9
67793,NIFTY50,2026-08-04,10492930,NIFTY2681123900PE,23900,PE,2026-08-11,14.9,19.25,8.85,13.9,6873555,1963715,24614.9
67794,NIFTY50,2026-08-04,10493186,NIFTY2681123950CE,23950,CE,2026-08-11,668.75,701,532,569.35,20475,32760,24614.9
67795,NIFTY50,2026-08-04,10493442,NIFTY2681123950PE,23950,PE,2026-08-11,17.6,23.6,10.35,16.75,3256110,472420,24614.9
67796,NIFTY50,2026-08-04,10493698,NIFTY2681124000CE,24000,CE,2026-08-11,640,655,479.55,529.8,865410,775255,24614.9
67797,NIFTY50,2026-08-04,10493954,NIFTY2681124000PE,24000,PE,2026-08-11,21,29.05,12.15,20.25,21039785,5301530,24614.9
67798,NIFTY50,2026-08-04,10494210,NIFTY2681124050CE,24050,CE,2026-08-11,582.75,605,444.35,479.95,41145,45110,24614.9
67799,NIFTY50,2026-08-04,10494466,NIFTY2681124050PE,24050,PE,2026-08-11,21.7,35.15,13.8,24.75,4089670,487175,24614.9
67800,NIFTY50,2026-08-04,10494722,NIFTY2681124100CE,24100,CE,2026-08-11,537.95,562.15,393.15,438.95,292760,378820,24614.9
67801,NIFTY50,2026-08-04,10494978,NIFTY2681124100PE,24100,PE,2026-08-11,25.45,43.45,16.3,30.9,11415495,2518165,24614.9
67802,NIFTY50,2026-08-04,10495234,NIFTY2681124150CE,24150,CE,2026-08-11,513.5,513.5,355,393.35,71370,67015,24614.9
67803,NIFTY50,2026-08-04,10495490,NIFTY2681124150PE,24150,PE,2026-08-11,29.85,53.3,19.9,36.95,5453825,690755,24614.9
67804,NIFTY50,2026-08-04,10495746,NIFTY2681124200CE,24200,CE,2026-08-11,439.45,470,314,355.9,2229110,1256450,24614.9
67805,NIFTY50,2026-08-04,10496002,NIFTY2681124200PE,24200,PE,2026-08-11,34.05,64.45,23.8,44.95,14450540,3104010,24614.9
67806,NIFTY50,2026-08-04,10496258,NIFTY2681124250CE,24250,CE,2026-08-11,394.15,425,278.3,314.35,379925,199485,24614.9
67807,NIFTY50,2026-08-04,10496514,NIFTY2681124250PE,24250,PE,2026-08-11,43,77.95,28.95,55.85,6012760,928655,24614.9
67808,NIFTY50,2026-08-04,10496770,NIFTY2681124300CE,24300,CE,2026-08-11,379.95,382,244,277.7,3091855,1052610,24614.9
67809,NIFTY50,2026-08-04,10497026,NIFTY2681124300PE,24300,PE,2026-08-11,48.35,93.75,35.4,67.9,15836340,2906670,24614.9
67810,NIFTY50,2026-08-04,10497282,NIFTY2681124350CE,24350,CE,2026-08-11,325.95,340,212.3,240.95,1414530,289055,24614.9
67811,NIFTY50,2026-08-04,10497538,NIFTY2681124350PE,24350,PE,2026-08-11,54.35,112,42.6,82.2,7838025,842855,24614.9
67812,NIFTY50,2026-08-04,10497794,NIFTY2681124400CE,24400,CE,2026-08-11,274.45,299,183.5,208.75,9472905,1747915,24614.9
67813,NIFTY50,2026-08-04,10498050,NIFTY2681124400PE,24400,PE,2026-08-11,68.15,132.3,52.05,100.5,21478795,3094195,24614.9
67814,NIFTY50,2026-08-04,10498306,NIFTY2681124450CE,24450,CE,2026-08-11,260,261,158,179.55,7795645,969085,24614.9
67815,NIFTY50,2026-08-04,10498562,NIFTY2681124450PE,24450,PE,2026-08-11,80.5,157.75,64.15,120.8,12366380,1042730,24614.9
67816,NIFTY50,2026-08-04,10498818,NIFTY2681124500CE,24500,CE,2026-08-11,210,226,133.35,152.6,33104760,4722380,24614.9
67817,NIFTY50,2026-08-04,10499074,NIFTY2681124500PE,24500,PE,2026-08-11,94.95,182,78.4,143.35,34726380,3878420,24614.9
67818,NIFTY50,2026-08-04,10499330,NIFTY2681124550CE,24550,CE,2026-08-11,180,194.5,111.05,127.95,12936560,1614990,24614.9
67819,NIFTY50,2026-08-04,10499586,NIFTY2681124550PE,24550,PE,2026-08-11,124.05,212.05,96.2,169.75,10666045,794820,24614.9
67820,NIFTY50,2026-08-04,10499842,NIFTY2681124600CE,24600,CE,2026-08-11,155,164.9,92.35,106.45,40871675,6412575,24614.9
67821,NIFTY50,2026-08-04,10500098,NIFTY2681124600PE,24600,PE,2026-08-11,150,242.2,115.75,197.6,26659490,2997475,24614.9
67822,NIFTY50,2026-08-04,10500354,NIFTY2681124650CE,24650,CE,2026-08-11,146.05,146.05,75.4,87.05,13423085,2222285,24614.9
67823,NIFTY50,2026-08-04,10500866,NIFTY2681124650PE,24650,PE,2026-08-11,165,273.85,137.75,229.2,5859555,290875,24614.9
67824,NIFTY50,2026-08-04,10501122,NIFTY2681124700CE,24700,CE,2026-08-11,118.1,120,61.2,70.85,24760580,4678765,24614.9
67825,NIFTY50,2026-08-04,10502146,NIFTY2681124700PE,24700,PE,2026-08-11,190,309.65,164,260.35,7982975,709280,24614.9
67826,NIFTY50,2026-08-04,10502402,NIFTY2681124750CE,24750,CE,2026-08-11,70.95,93,49.15,57.15,7670065,1105195,24614.9
67827,NIFTY50,2026-08-04,10502658,NIFTY2681124750PE,24750,PE,2026-08-11,223.35,346.7,192.15,295.8,1094210,88270,24614.9
67828,NIFTY50,2026-08-04,10502914,NIFTY2681124800CE,24800,CE,2026-08-11,62.25,74.25,39.3,45.7,22411350,5206110,24614.9
67829,NIFTY50,2026-08-04,10503170,NIFTY2681124800PE,24800,PE,2026-08-11,283,386.7,225,336.95,2490085,419250,24614.9
67830,NIFTY50,2026-08-04,10503426,NIFTY2681124850CE,24850,CE,2026-08-11,49.95,59.7,30.9,36,6949150,935870,24614.9
67831,NIFTY50,2026-08-04,10503682,NIFTY2681124850PE,24850,PE,2026-08-11,310,427.85,258.15,376.75,160810,37180,24614.9
67832,NIFTY50,2026-08-04,10503938,NIFTY2681124900CE,24900,CE,2026-08-11,38.2,45.05,24.35,28.05,14884220,4059705,24614.9
67833,NIFTY50,2026-08-04,10504194,NIFTY2681124900PE,24900,PE,2026-08-11,335.2,471.4,297,419.25,566020,146835,24614.9
67834,NIFTY50,2026-08-04,10504450,NIFTY2681124950CE,24950,CE,2026-08-11,33.85,35.1,19,22.35,5458375,975195,24614.9
67835,NIFTY50,2026-08-04,10505218,NIFTY2681124950PE,24950,PE,2026-08-11,361.5,505,337,462.1,60190,9425,24614.9
67836,NIFTY50,2026-08-04,10505474,NIFTY2681125000CE,25000,CE,2026-08-11,23.35,29.8,14.75,17.65,24808095,6218095,24614.9
67837,NIFTY50,2026-08-04,10505730,NIFTY2681125000PE,25000,PE,2026-08-11,408.5,559,377.9,508.05,895375,483405,24614.9
67838,NIFTY50,2026-08-04,10505986,NIFTY2681125050CE,25050,CE,2026-08-11,18.5,21.85,11.5,14.1,6734065,1249040,24614.9
67839,NIFTY50,2026-08-04,10506242,NIFTY2681125050PE,25050,PE,2026-08-11,440.05,579.3,421.75,555.75,17940,3120,24614.9
67840,NIFTY50,2026-08-04,10506498,NIFTY2681125100CE,25100,CE,2026-08-11,16.3,16.7,8.85,10.85,13667030,4115020,24614.9
67841,NIFTY50,2026-08-04,10506754,NIFTY2681125100PE,25100,PE,2026-08-11,486.15,655,470.25,599.75,59865,23335,24614.9
67842,NIFTY50,2026-08-04,10507010,NIFTY2681125150CE,25150,CE,2026-08-11,13.4,13.6,6.55,9.05,4072250,841165,24614.9
67843,NIFTY50,2026-08-04,10507266,NIFTY2681125150PE,25150,PE,2026-08-11,530,661.9,530,648.65,1300,910,24614.9
67844,NIFTY50,2026-08-04,10507522,NIFTY2681125200CE,25200,CE,2026-08-11,10.4,11.55,5.95,7.35,11104860,3228875,24614.9
67845,NIFTY50,2026-08-04,10507778,NIFTY2681125200PE,25200,PE,2026-08-11,590,746.4,560.5,696.15,48230,39130,24614.9
67846,NIFTY50,2026-08-04,10508034,NIFTY2681125250CE,25250,CE,2026-08-11,8.65,9.8,5.1,6.15,4175600,823095,24614.9
67847,NIFTY50,2026-08-04,10508290,NIFTY2681125250PE,25250,PE,2026-08-11,985.3,985.3,985.3,985.3,0,65,24614.9
67848,NIFTY50,2026-08-04,10508546,NIFTY2681125300CE,25300,CE,2026-08-11,8.3,8.35,4.45,5.4,9965280,3858140,24614.9
67849,NIFTY50,2026-08-04,10508802,NIFTY2681125300PE,25300,PE,2026-08-11,680,840.2,659.8,789.7,11505,9490,24614.9
67850,NIFTY50,2026-08-04,10509058,NIFTY2681125350CE,25350,CE,2026-08-11,6.65,7,3.7,4.7,2594410,554255,24614.9
67851,NIFTY50,2026-08-04,10509314,NIFTY2681125350PE,25350,PE,2026-08-11,724,724,724,724,520,650,24614.9
67852,NIFTY50,2026-08-04,10509570,NIFTY2681125400CE,25400,CE,2026-08-11,5.7,6.3,3.25,4.1,6097585,1605045,24614.9
67853,NIFTY50,2026-08-04,10509826,NIFTY2681125400PE,25400,PE,2026-08-11,798.1,941,761.7,886.65,4680,3380,24614.9
67854,NIFTY50,2026-08-04,10510082,NIFTY2681125450CE,25450,CE,2026-08-11,4.9,5.4,2.8,3.55,1880385,338845,24614.9
67855,NIFTY50,2026-08-04,10510338,NIFTY2681125450PE,25450,PE,2026-08-11,825,825,825,825,0,65,24614.9
67856,NIFTY50,2026-08-04,10510594,NIFTY2681125500CE,25500,CE,2026-08-11,4.25,4.8,2.55,3.2,12786280,4523740,24614.9
67857,NIFTY50,2026-08-04,10510850,NIFTY2681125500PE,25500,PE,2026-08-11,889.8,1044.6,855.7,991.45,114010,111410,24614.9
67858,NIFTY50,2026-08-04,10511106,NIFTY2681125550CE,25550,CE,2026-08-11,3.7,4.05,2,3,1780740,524485,24614.9
67859,NIFTY50,2026-08-04,10511362,NIFTY2681125550PE,25550,PE,2026-08-11,940.6,1082,940.6,1044.85,2340,1560,24614.9
67860,NIFTY50,2026-08-04,10511618,NIFTY2681125600CE,25600,CE,2026-08-11,3.15,5.65,2.1,2.85,12447435,5550090,24614.9
67861,NIFTY50,2026-08-04,10511874,NIFTY2681125600PE,25600,PE,2026-08-11,960,1100.5,957.7,1086.4,2535,3120,24614.9
67862,NIFTY50,2026-08-04,11537666,NIFTY2681823600CE,23600,CE,2026-08-18,1054.2,1061.95,905.1,940.9,13910,14040,24614.9
67863,NIFTY50,2026-08-04,11537922,NIFTY2681823600PE,23600,PE,2026-08-18,18.05,22.85,13.9,19.55,277615,150410,24614.9
67864,NIFTY50,2026-08-04,11538178,NIFTY2681823650CE,23650,CE,2026-08-18,894.3,894.3,894.3,894.3,65,390,24614.9
67865,NIFTY50,2026-08-04,11538434,NIFTY2681823650PE,23650,PE,2026-08-18,18.2,25.55,15.7,22.7,30225,25935,24614.9
67866,NIFTY50,2026-08-04,11538946,NIFTY2681823700CE,23700,CE,2026-08-18,936.35,960,808,836.95,2405,3640,24614.9
67867,NIFTY50,2026-08-04,11539202,NIFTY2681823700PE,23700,PE,2026-08-18,23.85,31,16.5,25.25,541970,270920,24614.9
67868,NIFTY50,2026-08-04,11539458,NIFTY2681823750CE,23750,CE,2026-08-18,710,710,710,710,0,325,24614.9
67869,NIFTY50,2026-08-04,11539714,NIFTY2681823750PE,23750,PE,2026-08-18,23.95,32.4,18.65,28.1,54925,32370,24614.9
67870,NIFTY50,2026-08-04,11539970,NIFTY2681823800CE,23800,CE,2026-08-18,841.85,870.45,725,752.7,4550,8840,24614.9
67871,NIFTY50,2026-08-04,11540226,NIFTY2681823800PE,23800,PE,2026-08-18,26.35,37.9,20.2,31.3,623545,358150,24614.9
67872,NIFTY50,2026-08-04,11540482,NIFTY2681823850CE,23850,CE,2026-08-18,819.55,838.15,685.2,685.2,195,715,24614.9
67873,NIFTY50,2026-08-04,11540738,NIFTY2681823850PE,23850,PE,2026-08-18,31.15,42.65,23.35,36.25,67405,34125,24614.9
67874,NIFTY50,2026-08-04,11540994,NIFTY2681823900CE,23900,CE,2026-08-18,750,774,631.5,668.95,1690,28730,24614.9
67875,NIFTY50,2026-08-04,11541250,NIFTY2681823900PE,23900,PE,2026-08-18,32.65,50.45,26.4,40.45,521040,366340,24614.9
67876,NIFTY50,2026-08-04,11541506,NIFTY2681823950CE,23950,CE,2026-08-18,700,700,594,622.55,390,2535,24614.9
67877,NIFTY50,2026-08-04,11541762,NIFTY2681823950PE,23950,PE,2026-08-18,35.05,55,29.85,47.25,70655,39845,24614.9
67878,NIFTY50,2026-08-04,11542018,NIFTY2681824000CE,24000,CE,2026-08-18,664.7,693.25,537.35,578.3,89960,89310,24614.9
67879,NIFTY50,2026-08-04,11543298,NIFTY2681824000PE,24000,PE,2026-08-18,40.15,65.75,34,53.05,1529905,866970,24614.9
67880,NIFTY50,2026-08-04,11543554,NIFTY2681824050CE,24050,CE,2026-08-18,637.15,642.2,508.5,546.9,1300,2080,24614.9
67881,NIFTY50,2026-08-04,11543810,NIFTY2681824050PE,24050,PE,2026-08-18,44.7,72.1,38.45,61.8,120770,61880,24614.9
67882,NIFTY50,2026-08-04,11544066,NIFTY2681824100CE,24100,CE,2026-08-18,564.5,603,456.8,500.55,21515,50895,24614.9
67883,NIFTY50,2026-08-04,11544322,NIFTY2681824100PE,24100,PE,2026-08-18,51.95,84.2,43.05,67.65,518180,269295,24614.9
67884,NIFTY50,2026-08-04,11544578,NIFTY2681824150CE,24150,CE,2026-08-18,516.8,562.15,437.85,451.65,4550,4680,24614.9
67885,NIFTY50,2026-08-04,11544834,NIFTY2681824150PE,24150,PE,2026-08-18,61.15,97.15,50.2,77.8,117585,44655,24614.9
67886,NIFTY50,2026-08-04,11545090,NIFTY2681824200CE,24200,CE,2026-08-18,485.2,515,388.2,421.45,112190,76115,24614.9
67887,NIFTY50,2026-08-04,11545346,NIFTY2681824200PE,24200,PE,2026-08-18,67.25,110.55,57.2,88.45,692835,323635,24614.9
67888,NIFTY50,2026-08-04,11545602,NIFTY2681824250CE,24250,CE,2026-08-18,456.35,478,348.75,381.2,19955,47905,24614.9
67889,NIFTY50,2026-08-04,11545858,NIFTY2681824250PE,24250,PE,2026-08-18,74.5,126.25,66.3,100.55,222625,122590,24614.9
67890,NIFTY50,2026-08-04,11546114,NIFTY2681824300CE,24300,CE,2026-08-18,412.5,431.55,315.25,343.05,154765,119795,24614.9
67891,NIFTY50,2026-08-04,11546370,NIFTY2681824300PE,24300,PE,2026-08-18,83.05,141.75,73.5,114.8,1209975,877175,24614.9
67892,NIFTY50,2026-08-04,11546626,NIFTY2681824350CE,24350,CE,2026-08-18,380.15,397.8,278,314.15,53040,24505,24614.9
67893,NIFTY50,2026-08-04,11546882,NIFTY2681824350PE,24350,PE,2026-08-18,98.1,160.9,86.9,127.7,329810,107770,24614.9
67894,NIFTY50,2026-08-04,11547138,NIFTY2681824400CE,24400,CE,2026-08-18,337.8,364,254.4,280,511745,256100,24614.9
67895,NIFTY50,2026-08-04,11547394,NIFTY2681824400PE,24400,PE,2026-08-18,105,182.2,98.65,147.7,922610,409565,24614.9
67896,NIFTY50,2026-08-04,11547650,NIFTY2681824450CE,24450,CE,2026-08-18,307.7,324.75,227.65,249.1,181480,70005,24614.9
67897,NIFTY50,2026-08-04,11547906,NIFTY2681824450PE,24450,PE,2026-08-18,137.35,201.4,113.95,165.9,393575,209560,24614.9
67898,NIFTY50,2026-08-04,11548162,NIFTY2681824500CE,24500,CE,2026-08-18,276.55,293.9,201.65,221.4,1084915,469690,24614.9
67899,NIFTY50,2026-08-04,11548418,NIFTY2681824500PE,24500,PE,2026-08-18,147.2,230.15,128.05,188.4,1362790,582530,24614.9
67900,NIFTY50,2026-08-04,11548674,NIFTY2681824550CE,24550,CE,2026-08-18,243,260,175.1,194.8,226915,103870,24614.9
67901,NIFTY50,2026-08-04,11549442,NIFTY2681824550PE,24550,PE,2026-08-18,165,252.15,148,210.85,237120,53690,24614.9
67902,NIFTY50,2026-08-04,11549698,NIFTY2681824600CE,24600,CE,2026-08-18,224.2,231.95,155.35,169.25,1261910,450450,24614.9
67903,NIFTY50,2026-08-04,11549954,NIFTY2681824600PE,24600,PE,2026-08-18,185.9,282.55,165,239.9,974610,287105,24614.9
67904,NIFTY50,2026-08-04,11550722,NIFTY2681824650CE,24650,CE,2026-08-18,190.95,205,135,147.6,285220,81380,24614.9
67905,NIFTY50,2026-08-04,11550978,NIFTY2681824650PE,24650,PE,2026-08-18,214.85,311.4,188.2,266.8,127530,19890,24614.9
67906,NIFTY50,2026-08-04,11551234,NIFTY2681824700CE,24700,CE,2026-08-18,173,178.1,116.5,127.3,1153555,542165,24614.9
67907,NIFTY50,2026-08-04,11551490,NIFTY2681824700PE,24700,PE,2026-08-18,246.75,343.9,213,297.7,269490,59930,24614.9
67908,NIFTY50,2026-08-04,11553794,NIFTY2681824750CE,24750,CE,2026-08-18,134.85,154.05,100,109.85,154115,58955,24614.9
67909,NIFTY50,2026-08-04,11554050,NIFTY2681824750PE,24750,PE,2026-08-18,263.05,377.1,239.75,321.5,53755,24570,24614.9
67910,NIFTY50,2026-08-04,11555842,NIFTY2681824800CE,24800,CE,2026-08-18,116.5,132,85.2,94.45,896545,379535,24614.9
67911,NIFTY50,2026-08-04,11556098,NIFTY2681824800PE,24800,PE,2026-08-18,304.1,409,270,360.8,149435,38350,24614.9
67912,NIFTY50,2026-08-04,11556354,NIFTY2681824850CE,24850,CE,2026-08-18,96.9,112.65,73.9,81.4,146445,71175,24614.9
67913,NIFTY50,2026-08-04,11556610,NIFTY2681824850PE,24850,PE,2026-08-18,327.7,440,302,401.75,4030,910,24614.9
67914,NIFTY50,2026-08-04,11556866,NIFTY2681824900CE,24900,CE,2026-08-18,85,96.95,61.15,69.1,757900,269620,24614.9
67915,NIFTY50,2026-08-04,11557122,NIFTY2681824900PE,24900,PE,2026-08-18,377.8,475.3,331.55,437.75,28275,19435,24614.9
67916,NIFTY50,2026-08-04,11557378,NIFTY2681824950CE,24950,CE,2026-08-18,69,79.7,52.5,59.55,156650,71695,24614.9
